,Target,Model,Parameters,AUC-ROC,AP
2661,FTP-Patator,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.6851597031106663,0.004720103310184713
2662,FTP-Patator,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.6377335084646818,0.004235735348881054
2663,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.683111291802185,0.004654125861289472
2664,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.6846124176465682,0.0047020273104142135
2665,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.7051330164289884,0.005013859389950795
2666,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.6902624885330665,0.004761092969299406
2667,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.6766898090234342,0.004618515956104784
2668,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:6",0.6764344091401885,0.00460747675581515
2669,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:7",0.7009371612042365,0.004954723883123454
2670,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:8",0.7023444666833458,0.004981362935628916
2671,FTP-Patator,Isolation Forest,"n_est:600,max_samples:110,max_features:9",0.66437327995997,0.004500024785920545
2672,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:1",0.7011612876323909,0.004943798997565718
2673,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:2",0.7171263864565091,0.0052217146632149245
2674,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:3",0.717934284046368,0.005237850066590725
2675,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:4",0.7190966141272621,0.0052771257304552
2676,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:5",0.6913153615211409,0.004846556655516622
2677,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:6",0.7112782503544325,0.005111378487537815
2678,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:7",0.6940361521140855,0.004835291853455778
2679,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:8",0.6989825702610291,0.004905291601068572
2680,FTP-Patator,Isolation Forest,"n_est:600,max_samples:160,max_features:9",0.7231517388041031,0.005352291418268576
2681,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:1",0.5168616045367359,0.0037993411233771955
2682,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:2",0.6042031523642732,0.0040427229087202435
2683,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:3",0.6099522558585606,0.0039060553888205334
2684,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:4",0.5256807188724877,0.0035300073434495365
2685,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:5",0.5945813526811775,0.003870537270422811
2686,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:6",0.5689840296889334,0.0036400304261618825
2687,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:7",0.6113647735801852,0.003936985152814323
2688,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:8",0.5176590776415645,0.0033995905184543347
2689,FTP-Patator,Isolation Forest,"n_est:700,max_samples:10,max_features:9",0.5114877825035443,0.0033956673715030104
2690,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:1",0.6553821616212159,0.004367424923455949
2691,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:2",0.6616055791843882,0.0044019338781425615
2692,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:3",0.5930750145942789,0.0037723404333269497
2693,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:4",0.6663018096906013,0.004454054482318857
2694,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:5",0.6635758068551414,0.004474807093395141
2695,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:6",0.6922275039613043,0.0048142590930631245
2696,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:7",0.6482882995580018,0.004238815796745404
2697,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:8",0.6417573596864315,0.004210411855373323
2698,FTP-Patator,Isolation Forest,"n_est:700,max_samples:60,max_features:9",0.701708573096489,0.004969762024624879
2699,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:1",0.6405637561504461,0.00414915898843299
2700,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:2",0.718809940788925,0.005266096196728371
2701,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:3",0.6816258026853473,0.004709600718783133
2702,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:4",0.6934419564673505,0.0048448663073412685
2703,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:5",0.6782169960803937,0.004654549501171312
2704,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:6",0.728629805687599,0.005429757321233717
2705,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:7",0.6858685680927362,0.004713637694688012
2706,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:8",0.7001344758568926,0.004937805744086452
2707,FTP-Patator,Isolation Forest,"n_est:700,max_samples:110,max_features:9",0.6699972896338922,0.004547384480803246
2708,FTP-Patator,Isolation Forest,"n_est:700,max_samples:160,max_features:1",0.694734592611125,0.00484538177292375
